title,description,position,full_name,first_name,last_name,gender,place
Lijst 7 Algemene Waterschapspartij,,1,F. le Clercq-Westhuis,Femmy,le Clercq-Westhuis,v,Zwolle
Lijst 7 Algemene Waterschapspartij,,2,P.W. Langendijk,Wim,Langendijk,m,Deventer
Lijst 7 Algemene Waterschapspartij,,3,P.G.J. Renckens,Paul,Renckens,m,Zwolle
Lijst 7 Algemene Waterschapspartij,,4,J.J. van Popta,Jan,van Popta,m,Zwolle
Lijst 7 Algemene Waterschapspartij,,5,C. Hulleman,Chantal,Hulleman,v,Zwolle
Lijst 7 Algemene Waterschapspartij,,6,T.H.M. ten Have,Thea,ten Have,v,Haarle
