title,description,position,full_name,first_name,last_name,gender,place
Lijst 8 ChristenUnie-SGP,Gecombineerd met CDA,1,W.H. de Zoete-van der Hout,Willy,de Zoete-van der Hout,v,'s-Gravenhage
Lijst 8 ChristenUnie-SGP,Gecombineerd met CDA,2,H. Roeten,Harm,Roeten,m,Pijnacker
Lijst 8 ChristenUnie-SGP,Gecombineerd met CDA,3,P.J. Hofman,Pieter-Jan,Hofman,m,'s-Gravenzande
Lijst 8 ChristenUnie-SGP,Gecombineerd met CDA,4,E. de Boer,Eetze,de Boer,m,Schiedam
Lijst 8 ChristenUnie-SGP,Gecombineerd met CDA,5,J.P. Verkade,Koos,Verkade,m,Vlaardingen
Lijst 8 ChristenUnie-SGP,Gecombineerd met CDA,6,D.J. Poot,Hans,Poot,m,Vlaardingen
Lijst 8 ChristenUnie-SGP,Gecombineerd met CDA,7,F. Lamers,Franklin,Lamers,m,Monster
Lijst 8 ChristenUnie-SGP,Gecombineerd met CDA,8,A.C. Visser,Arend,Visser,m,Maasland
Lijst 8 ChristenUnie-SGP,Gecombineerd met CDA,9,R. van Harten,Ruud,van Harten,m,Vlaardingen
Lijst 8 ChristenUnie-SGP,Gecombineerd met CDA,10,J.W. Rouwendal,Jan Willem,Rouwendal,m,Voorburg
Lijst 8 ChristenUnie-SGP,Gecombineerd met CDA,11,C.A.E. de Jonge,Cor,de Jonge,m,Vlaardingen
Lijst 8 ChristenUnie-SGP,Gecombineerd met CDA,12,L.K. Snijders,Leen,Snijders,m,Monster
Lijst 8 ChristenUnie-SGP,Gecombineerd met CDA,13,R. van der Welle,Rob,van der Welle,m,Pijnacker
Lijst 8 ChristenUnie-SGP,Gecombineerd met CDA,14,F.J. Lekkerkerk,Frank,Lekkerkerk,m,Delfgauw
Lijst 8 ChristenUnie-SGP,Gecombineerd met CDA,15,W.J. Pijl,Wim,Pijl,m,'s-Gravenhage
Lijst 8 ChristenUnie-SGP,Gecombineerd met CDA,16,W. Anker,William,Anker,m,Vlaardingen
