title,description,position,full_name,first_name,last_name,gender,place
Lijst 8 Staatkundig Gereformeerde Partij (SGP),Gecombineerd met ChristenUnie,1,F. van Os,Floor,van Os,,Benschop
Lijst 8 Staatkundig Gereformeerde Partij (SGP),Gecombineerd met ChristenUnie,2,C. Mandersloot,Cees,Mandersloot,,Driebergen-Rijsenburg
Lijst 8 Staatkundig Gereformeerde Partij (SGP),Gecombineerd met ChristenUnie,3,A.B. Schep,Arie,Schep,,Benschop
Lijst 8 Staatkundig Gereformeerde Partij (SGP),Gecombineerd met ChristenUnie,4,J.J. van der Wind,Hans,van der Wind,,Werkhoven
Lijst 8 Staatkundig Gereformeerde Partij (SGP),Gecombineerd met ChristenUnie,5,G. van Leeuwen,Gijs,van Leeuwen,,Houten
Lijst 8 Staatkundig Gereformeerde Partij (SGP),Gecombineerd met ChristenUnie,6,K.C. Verweij,Cock,Verweij,,Polsbroek
Lijst 8 Staatkundig Gereformeerde Partij (SGP),Gecombineerd met ChristenUnie,7,P.A. van den Dikkenberg,Daan-Pieter,van den Dikkenberg,,Rhenen
Lijst 8 Staatkundig Gereformeerde Partij (SGP),Gecombineerd met ChristenUnie,8,G. Boonzaaijer,Gerrit,Boonzaaijer,,Doorn
Lijst 8 Staatkundig Gereformeerde Partij (SGP),Gecombineerd met ChristenUnie,9,J. van Woudenberg,Jan,van Woudenberg,,Maartensdijk
Lijst 8 Staatkundig Gereformeerde Partij (SGP),Gecombineerd met ChristenUnie,10,C. Rijneveld,Cor,Rijneveld,,Linschoten
Lijst 8 Staatkundig Gereformeerde Partij (SGP),Gecombineerd met ChristenUnie,11,J. Doornenbal,Johan,Doornenbal,,Driebergen-Rijsenburg
Lijst 8 Staatkundig Gereformeerde Partij (SGP),Gecombineerd met ChristenUnie,12,C. van Vulpen,Cornelis,van Vulpen,,Montfoort
