title,description,position,full_name,first_name,last_name,gender,place
Lijst 2 Water Natuurlijk,Gecombineerd met Partij van de Arbeid (P.v.d.A.),1,O.H. Brandsma,Obe,Brandsma,m,Wanneperveen
Lijst 2 Water Natuurlijk,Gecombineerd met Partij van de Arbeid (P.v.d.A.),2,P.J. van Eijk,Paul,van Eijk,m,Ruinen
Lijst 2 Water Natuurlijk,Gecombineerd met Partij van de Arbeid (P.v.d.A.),3,G. Veenstra,Geertje,Veenstra,v,Kalenberg
Lijst 2 Water Natuurlijk,Gecombineerd met Partij van de Arbeid (P.v.d.A.),4,A. Kerssies,Albert,Kerssies,m,Beilen
Lijst 2 Water Natuurlijk,Gecombineerd met Partij van de Arbeid (P.v.d.A.),5,H.W. van der Meulen,Henk Wiebe,van der Meulen,m,Ruinen
Lijst 2 Water Natuurlijk,Gecombineerd met Partij van de Arbeid (P.v.d.A.),6,C. Slottje,Cees,Slottje,m,Hoogeveen
Lijst 2 Water Natuurlijk,Gecombineerd met Partij van de Arbeid (P.v.d.A.),7,J.A. Westerdijk,André,Westerdijk,m,Beilen
Lijst 2 Water Natuurlijk,Gecombineerd met Partij van de Arbeid (P.v.d.A.),8,W. de Ruijter,Wouter,de Ruijter,m,de Wijk
